reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
gp:AOqpTOHp6IqZvWilfkOHrczZpblF6kVDjJoeBXwSZDYAdi9DyGqWvk2iDROW8GJK0EKvfxC8CfJFSYOnzAI4EhM,Della Crews,https://play-lh.googleusercontent.com/-b6wCCS9ji74/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckblXjOlE6ERUKP9TnASNKtTM17TA/photo.jpg,"One stop shopping, love it",5,0,20.33,2020-08-30 05:21:30,,
gp:AOqpTOFL6KsWExbvqx390kdajQeb1qrIQPDfMdbCy7o-IZvC9CPMh3ralA3231d6Rb60OVibxF9folJe6MnmYO4,Justice Booth,https://lh3.googleusercontent.com/-GGPVWBwkBio/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclmcuXoNdNHz0tYYatOGUuRJsJ2Ng/photo.jpg,They Als6 Have Great Prices 2!,5,0,,2020-08-30 04:19:34,,
gp:AOqpTOGuWN_hxyt6g-zK07yetqMn6BGQxesOrBaCsHUrl4EXw15EnpjD2uJcbZo8lT0xX4eyixM1UGDVvJFuUGU,Pat Clark,https://lh3.googleusercontent.com/a-/AOh14Gg2rQcS1BF9Ovzg-cq4Pp3TNEi7ok3FYozt4pNX,Will not let me check in,1,0,20.34,2020-08-30 04:02:22,,
gp:AOqpTOFkNoQy0dTNMn--ullfXQv4qt3KHlsYc0MheNPrlKcdVw5KdAxG1eoonlEzIvO-mXiXmVTVHqtdKCV7iYY,Sam Hall,https://lh3.googleusercontent.com/a-/AOh14GgNP9AcXUh18PYaYaIxV7IvA__jwLliH-SlSYhO,It's great. Easy to use and extremely convenient for my everyday shopping.,5,1,20.31,2020-08-29 23:56:37,,
gp:AOqpTOHKn_82v0h6Xli4e0BDySNmXHvq9xkS8UjKZ0YXpG4aweRqH5efS56txTawbYKAgketeRapWYJ9plP4eNs,N Gunn,https://lh3.googleusercontent.com/a-/AOh14GjN82xnlJM-PTjydc78VtJXhQPZgb2Q2sggA_q_,"Ever since they combined apps, it won't take my payment. I have to finish my order on the website. So inconvenient!",1,1,20.33,2020-08-29 23:37:42,,
gp:AOqpTOEBQ0CLcSLCqFZ8XQ9UZFEh80UZj59MfTKClXw8A6rmwYNQL3nLrj3tpu1HTZfoY9XhQHM4HOzbk2yAr80,L'iel Ttendo,https://play-lh.googleusercontent.com/-JSr6YwPhqfQ/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckt41--BE8hvw_fvrm8lH3jBuxaeA/photo.jpg,"Total wastage of time, i tried rebooting & re-installing, couldn't fix the disfunction...frustration after wasting my precious time selecting items & at the end couldn't checkout!!!",1,1,20.34,2020-08-29 22:24:49,,
gp:AOqpTOHjsilI4ggvVvWstu6of6UwoaA96Calx3ZoUpI13n2oShTO46AIbeSY2vlwW2C9WoUI9a3OoWSHr_lw60Q,TAMI,https://play-lh.googleusercontent.com/-Lgp_tFYi6TM/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucm3OjpH5yjEmGwMIRnQF7W0kTeYUQ/photo.jpg,It want allow draw over app's. I have my credit card & food card information in this app. I need it secure.,3,1,20.33,2020-08-29 21:41:25,,
gp:AOqpTOG1oBVGaVbrTKYPajQi7mrMQO9h4DFKwA7j7PAg3FkoyzQVZmBsWGhjMgZ_dq0Hk0ymJRL_u5faSFoqqIQ,Susan Moore,https://play-lh.googleusercontent.com/-que3UufATGc/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmMtNs6BipvMeaZ8Mn1fgEwx-PxDw/photo.jpg,"They only have (3) working cashiers. THERE'S NO PERSONAL AROUND TO HELP YOU OUT ALL, NONE OF THE WORKER'S KNOW EXACTLY WHAT YOUR TALKING ABOUT, THEIR RESTROOMS ARE FILTHY, STINKY, THE MANAGERS JUST DON'T CARE IF THEY'VE ANSWERED YOUR QUESTION OR NOT.",2,0,20.32,2020-08-29 20:49:09,,
gp:AOqpTOFWyWf9o7PWGMoKgFe5mNLP086CXfFnPJJfFMOGQoDNMr8RM0fg2cAK24nyI2ML0usOrltfs5QcZ3Q08mU,elizabeth diemer-brunk,https://play-lh.googleusercontent.com/-ZTzVThSb60M/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnGJJNv-azIBGEWm0U2OyFWQX46SQ/photo.jpg,This thing is awesome,5,0,,2020-08-29 19:56:58,,
gp:AOqpTOHJMHC0iNKT5RkGBkE066ojd48xu4GsYKIQRaqqzc4x_rgm8NbBkcDg-u1FhOCPSnUvebTJrQk2rkwf6Ls,Jun Savoie,https://lh3.googleusercontent.com/a-/AOh14GjTQjn1UqPZId2Y8mF5ckTl9iGlDLUjQFczUpk4-Q,Gig visits are the details about that app,5,1,20.29.1,2020-08-29 19:44:36,,
gp:AOqpTOFD82QG45SacJz31_uqDRUeubStLKJF6hPi4zD8O0RbXKWRddNOQqHyNAwMz5c9G5RvHmfLr61lZAhilJk,Shay Sloan,https://play-lh.googleusercontent.com/-cR4P8J28BjU/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucm4nWaycOiy_osvSGgRWRSC3u30xA/photo.jpg,Ok,5,0,,2020-08-29 19:18:18,,
gp:AOqpTOEGMa1UeoWVth5NPXkA8VIoUdrInEo0JR_zXH4jCSQAbQtOeqxXrdGBW-YUl9videN7c1h3NFw4Akea1GI,happy monkeys channel,https://lh3.googleusercontent.com/a-/AOh14GgTBF8FSBduec4Sjv3FTCsouvRCReeLrC9YBi92,So cool and esey to order,5,0,20.33,2020-08-29 19:15:22,,
gp:AOqpTOHAWVwGG5LvD-39QEtkDpI40sH3RuIFHcKLgVCxVavAsd_wrQ4Bv1-4PQPKV6zWGgS84aHW-xn84nTq26Y,Veronica Claiborne,https://play-lh.googleusercontent.com/-cPkixIRKhMo/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmhMVf2BaKPDgC7SdpYquM4SH2jzA/photo.jpg,Fun,5,0,,2020-08-29 19:14:11,,
gp:AOqpTOGE_tT2SdU0XyogjZqinzl3ZKi-ZRyDvruBzZSi5LgduSQtV__d4y6s-a8PDugWQEhaRccau7UhggvvLdM,Rose Coffman,https://play-lh.googleusercontent.com/--7Ce4_cCbIU/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucm40OVEFclhQHDKrmSEJYxWKYrnCQ/photo.jpg,Keeps you getting away from where you need to go on app,1,0,,2020-08-29 18:09:21,,
gp:AOqpTOHidT4LvEKXHLYV0jDAtnruXWqLcWPkITBv_1u23X5FUuipt-Hn3XMDqjd0-S6JkDdaAi9JaFC2PHC3FJM,Marissa,https://lh3.googleusercontent.com/a-/AOh14GhD9_A9INWDt6bhOOXmnd25GQHZnHJ8uefxIWWh6jY,"Doesn't work, it just loops through the opening screens and you can't enter the app",1,1,20.33,2020-08-29 17:46:16,,
gp:AOqpTOH_OIlNtAAjafztK1xW_1be866I1GBiYJo_r5fFNQeF8mYBPq47mDkBVA6k4XMalYjv6xTqbpqjrQvepYo,Carolyn Risher,https://lh3.googleusercontent.com/a-/AOh14GhRlhmVJ_s1RDzltVHtJ33E3Gzyp_LubvEduJLRSQ,"App is okay, but hard to navigate. It takes 10x as long to order food as it would to just go to the store.",3,0,20.30.1,2020-08-29 17:44:12,,
gp:AOqpTOH8lRUJsbWA2wL9KkCwHZ3ot-iZLIISiWDrt-WVgPJl-Nb29aqQuULYLGdWrN0Ll0dpQ81SPmt3ixiHKsQ,Donna Vincent,https://play-lh.googleusercontent.com/-zO8Av1EpDGs/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucleYF1wh5LOcI53TtTooS1bcSoZWA/photo.jpg,"Everytime I go to check in, app has to update???",1,0,20.32,2020-08-29 17:40:09,,
gp:AOqpTOHhBWE8Ma5_q0o2x2KjU9QvdRRsRRA7AlMu__y8Ea9vZE_qGil_ytnWzHuporSifvqAOjO5sx2P5Vm7amc,Tina Tollackson,https://play-lh.googleusercontent.com/-xQNlpq9Unq8/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucksQAgsaiWBGgtoxb2hdBWSXUbZ3w/photo.jpg,it is stupid it is stupid,5,0,20.33,2020-08-29 17:22:43,,
gp:AOqpTOG-26XXa6dT2m_s7bIP7k8WlTzJFU7pZBhexKfOEHdVbmoL2TwoltNJW-WDfAkPFPvzZEzA50wIBNCiHrA,Bridget Johnson,https://lh3.googleusercontent.com/a-/AOh14Gjg9jk7bdvSc15XaM7rNMPevpLGnA-hB71DiwRhmg,Great app,5,0,20.32,2020-08-29 17:13:05,,
gp:AOqpTOE0W6nFq7XEYTqFp27PZ2J4XdELJqrTUUy_3K4uPm4fNuQceiZz_PEsFa8vZyc__KzTbsF2PSxfyRwkwWw,KRISTY AMSDEN,https://lh3.googleusercontent.com/a-/AOh14GgZxjtfoeHa-H2rI0lRj1e8zHfxSDrTnOvJpJrI,"Worked so slick, we love this! The employee was wonderful!",5,0,20.33,2020-08-29 17:06:10,,
gp:AOqpTOEk47esykt55j31j-_OkvyWr93U0JhKR6yTT-lGx9X1gu8GRngfE2zm-HUl_HMlYUuKSHidCeSNYF38NtE,Tim Wygant,https://lh3.googleusercontent.com/a-/AOh14GgSBiWWCoVE8DhhxFFNO_l3J_9Ds-fGl1D5hV_6vf4,To difficult to download. Not easy to file protection plan claim.,1,2,20.33,2020-08-29 16:43:39,,
gp:AOqpTOF7mEbeLfZ02a4JavvTUDYCguf97PAgQFZiZFhcPXh5pdMN0lQZanAPXAIvxeJTPpy_RDcR7sobQ3Ifv4U,Amanda Olson-Hammock,https://play-lh.googleusercontent.com/-QI015uBa8w4/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucneFO5GqPQTmA7DFrd3IvgZQmuePw/photo.jpg,"I wish this wasn't the only safe way to get groceries where I live right now. This app has so many bugs it makes it unusable. When you check out it constantly wants you to remove items that it says are undeliverable and switch to pickup. The problem is is that I was already ordering pickup and then you remove them and it pops up with more items to remove from the cart. There should also be a way to empty your entire cart, seeing that you have to do this all the time to work around the bugs.",1,5,20.33,2020-08-29 16:40:35,,
gp:AOqpTOGUv7pRbXmhaz3rIWLHv7ENTS6-G3elAGWHFnO--4Hr6odRb5_A62r7bp3iIRHhULdsL0gsi_0Av4zna18,Renee Wells,https://play-lh.googleusercontent.com/-VnjPnNUj9S0/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucm1n5h5uUN0fWrytsfkiUsl3TC7mQ/photo.jpg,Cant get past the 3 start up screens. Nothing happens when I click on get started making app useless,1,0,,2020-08-29 16:36:53,,
gp:AOqpTOFLcmWugg03Gs1Ip92UNhkRwcRepu0RbB7n1tZisGQ08etN1f3roHPUkqTr35OeOlN__O1DFNQT-0UZzak,9 CLINE,https://lh3.googleusercontent.com/a-/AOh14GiEqljm-xwsuOcN7eS5RjYraXIu4whqetnsfl68Rg,"Works great most of the time,love ordering 2 pick up groceries only qualm is w/deli - not being able 2 choose your thickness of cuts on meats & cheeses.",4,1,20.33,2020-08-29 16:11:37,,
gp:AOqpTOH1ny2dabIt6V9z1VHHRdePvLiGsam16bICcVKfQMSX5OzA7XF2GfD932N1a-LgYAjrOvIFSiZ7TV3u6SM,Travis S,https://lh3.googleusercontent.com/a-/AOh14Ggg8I5xDLtSi6irr7CWff1nz-b0U0DK5k9UQ21bTQ,I can't even get into the app. Just keeps showing me what is new,1,0,20.33,2020-08-29 16:06:45,,
gp:AOqpTOHQ_8cCIRD2Ki5Rh_y3cxZqcJ1jbwUAqwy4LDYZ4xe08lgsoEt5BKOAPUPxistQr4IXDDCAmRBhROYY-cA,Patty Post,https://play-lh.googleusercontent.com/-nw6lgfBhOuc/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckH0sTOzxwWS5_bSDh5AGc1aV59IA/photo.jpg,Love walmart and shopping!!,5,0,20.33,2020-08-29 15:41:58,,
gp:AOqpTOHcKBabAN5TZPJO155pIxiDOZO3ECMDyWjOF263pEyp9eZqsrTQFOZNXG-2QQX6foINDXYRlI70kU-Kt3A,Scott Partridge,https://lh3.googleusercontent.com/-GjhxOG9Q9y4/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnUHHD4ZUNi_LMLRT29PPZWbmqj4A/photo.jpg,Just doesnt work right,1,1,20.33,2020-08-29 15:35:05,,
gp:AOqpTOHVwDhHun6FFrENrmo_6aVgaP4R02Va93scZpJpLvqFglIVgoidBM5UzUOCcsX3Q2ItSpl9F2_WbhQL7v0,Courtney Taylor-Brown,https://play-lh.googleusercontent.com/-IOdTEEG0uw8/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnjqDi6B3BMuYt9lGVhvlOiaQ4WaQ/photo.jpg,I cant even open app😩,1,0,20.33,2020-08-29 15:22:44,,
gp:AOqpTOE0qrTLBIEeEwD1HMnqxBSSOdUL73YfgXDtsKRp2WDDdvWdEhJMPQrWLt5ioONGyP6fAunc2OhT7RZrBgA,Loren Mahanay,https://play-lh.googleusercontent.com/-EZAeUMk7FrM/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclOeFs372iWWkQ2nSGxUYw46lBBsg/photo.jpg,App flat doesn't work. Checking doesn't work on internet. I guess its to be expected considering its walmart. Maybe its time to try HEB.,1,0,,2020-08-29 15:18:01,,
gp:AOqpTOEmadJgCwyWFNj9930ZNIwM5iZevjOI5qSVrsz6lephIXBpTCGc2drWueIYEHhee_CLdY-R_AwUazHfW5M,Kathy Dragoo,https://lh3.googleusercontent.com/a-/AOh14GhKWlT1xFliSDj2d1WT_VG2Tvkd5w-msVrgTCMH,Always experienced on-time pick-up.,5,1,20.32,2020-08-29 15:02:26,,
gp:AOqpTOGrWNl3aCyZPmSjkIdmuleopih0NjypR8aN9zPSzirTqfXenyc_WTNpCu_tr3UDZ8GLtPN1KJ6yCWsBCLk,Jeanine Ross,https://lh3.googleusercontent.com/a-/AOh14GhbHfEXSvw-CR6DbQWVXdgbMmsKAsfWcvazWV3l1ig,I use this app often. I even use it in the store when looking for something u jt type in what u want & it will show u what area & what Isle its on. Great app all around.,5,0,20.33,2020-08-29 14:58:10,,
gp:AOqpTOEWqXv-nBbRL6Q4054Wy1YY2gsAN0_EpO9-IcBEzJ2e4CMfTFGD3jR8VEYI_YPDrAe406kY978Y5n9Xi4o,r n,https://lh3.googleusercontent.com/a-/AOh14Ghpe-CM0Jmv6S1_dw4UFJEn3v_RdvChRTDB1Ln0,"Amusing. Says ""no orders"". What?",1,0,,2020-08-29 14:54:56,,
gp:AOqpTOFNWYDwBssXZHdrjFwINdzw4qDlaqiaOc-Z5A83blRE2TXNdWuf1LI719jvOQn7HKrzvBpYNB6ioOKld68,The MeTvShow,https://lh3.googleusercontent.com/-p_vBzThTlRI/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuck1pMo5z7vJGZtMbtkCldMze-KeRQ/photo.jpg,Doesn't work at all just keeps loading start over and over,1,0,20.33,2020-08-29 14:30:03,,
gp:AOqpTOHmqB7n3G5VyucJ4fPqZEj55BNVm5jbOAr5-gCaxSNoi68bHADDDacJp4XZc8taSP3j7r6gCIHktvW9Cww,B G,https://lh3.googleusercontent.com/-WenJvFI0IYM/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckYmG1PsvA5QV_z1djIgTmVPzCkgg/photo.jpg,Makes it so easy to shop,5,0,20.16.1,2020-08-29 14:21:14,,
gp:AOqpTOG_m29Juqk42VA26R0VtDvTRlwzOmWLkmr5NVYPmm36WEu8-3-Rd5a8xWsmMnP3Z3LSZgnR-nUB1DYhviQ,Brett Rogers / C.C Brett,https://lh3.googleusercontent.com/a-/AOh14Gj2LRG_C-geKjJX07M8Hg9U8hqZ_2wiQUzjUnP7lA,"Well, I was gonna give it five stars, but it was just a little advertisement for the whole entire thing that was my first selfie dont know any more people were around. I don't know what to say, and they are the fireworks. Finally, walmart has been a lot more on the way to laptop than Biden Biden Biden campaign email him saying that the Republican party bundle.",4,0,20.33,2020-08-29 13:57:18,,
gp:AOqpTOG9fZISN6JtYJEy3oFI5hFP4rEgtG90Cqbd04Li05YBrs5jwaoQJiX_OkSxRLixNHxVqmbO1z6c4655cLk,Kase Chaney,https://lh3.googleusercontent.com/-0zPnjVGrP08/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmvA8oWRJ_tzZPYy0MWFqg8ztFrNw/photo.jpg,Awesome thanks,5,0,20.9,2020-08-29 13:46:34,,
gp:AOqpTOFOVjqAi6cVnmIZcY5KVv4SOysi_4z9wxKJsZ07SbGCDptreeWCZXj5mw1SsxCoMOm_NwzjnRwSmKTMcCo,Janell St. Clair,https://lh3.googleusercontent.com/a-/AOh14GiXT580iEKF7h3bybnTrtj3YOj_8qnulJsqKjCh,Awesome,5,0,20.33,2020-08-29 13:25:33,,
gp:AOqpTOHjO_sHrOlssGPPEog_N3Zo61qWV_c8DGsx_l7ylQTNft0uKR656t6y7V9ttOHYA_gIcxZrkEI4L7-EcUY,Vaishali Rao,https://play-lh.googleusercontent.com/-KAMzziULH5o/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclb1BLCW004lOdlFmyD8-Y7cfPgbA/photo.jpg,I just get the same welcome screens. Can't proceed to the app,1,0,20.33,2020-08-29 13:24:25,,
gp:AOqpTOHN3vOkeYAykrXKYOYEQt11O9ZoPzVCrO7V_o7-Y5SKvp-5crEfYWSKw0zA0omH2b-c0L7uYojRqUhjinA,Jacob Fishel,https://lh3.googleusercontent.com/a-/AOh14GiVbpFFbUGvMsUIrEK0GyCV8A6Pp5n1DqZWmYiR3Q,I don't know why but it no longer gives me the location of items in the store and that is extremely frustrating.,1,1,20.33,2020-08-29 13:23:10,,
gp:AOqpTOEX7YHDRYsNqXyEfl3kDaNzLYKinG4aOru6ga8-7dsMqnVzorfzsKrGHdmleGvBv3BWj_gYfoACfJ-Ej6Q,J Molen,https://play-lh.googleusercontent.com/-ThL-ZXsMYhY/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclg3qGMe-j8QoOQAQmvZZ6CCtZH1A/photo.jpg,I agree with Tom Hunter below. PLEASE - return the item locator to the app. The features I use most are the item locator (no one is ever around to ask) and the bar code reader. Without the locator I question the value of the app considering the space used on my phone and it provides product info to you that results in countless advertisements to me. Please return the item locator to the app.,2,3,20.33,2020-08-29 13:20:57,,
gp:AOqpTOGaBxUkOZZ6a1N-e2Qc1HZ9uzVvu1cOpFurOy3QTFuROgtpbHw-Bk214ikiwZeKMIYksktUuUOxUkHekdk,Debra Giardina,https://play-lh.googleusercontent.com/-gLR1YUz7glI/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclwltlj105QTo9HNJLE3t0wKKqhnw/photo.jpg,Dont want an app that requires i put in my location to use,1,0,,2020-08-29 13:10:33,,
gp:AOqpTOG1_eKfl7LDxkLNRAH1qsHjTCXgMgXnU_aUjFAUuAmnEc6SVNAOTEWe_6wMDAEKywB-bAz5HD4GlYk1jxE,James Frutos,https://lh3.googleusercontent.com/-PW8DCIc1wWI/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuck0WauPfsmc8bexAVBMtKua-Gwj3Q/photo.jpg,"Unfortunately there is no option for negative stars. The app works just like the real store. Nothing but disappointment. Order items. Charge card. Cancel random items due to out of stock even though it was in stock when I ordered. Keep charge on card. Blame bank for delayed refund. Offer another great ##%^ty shopping experience. Uh, no thanks walmart, you suck.",1,3,20.33,2020-08-29 13:00:02,,
gp:AOqpTOG8UUO5_nltut6ekh5WKy5YPHh4G4JEx80Mt1VFwq6hnzgu7bIRv9fMvEZLqUmObE1uWCA8uerlbaLHbA0,Jesse Griffin,https://play-lh.googleusercontent.com/-2NvFfe9UCi8/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmlE0zz2MhB70VK3j8Na5oztPZNiQ/photo.jpg,"This app sucks, wont open",1,0,,2020-08-29 12:51:13,,
gp:AOqpTOGc6xpfeL3dAn_L2cuhnxz6LBfmxdlqUq0EzE73SmbRd_nUPMolWu1I2SoCeUEW4xyT3UqsL-r6hAY1nWU,kourtney utley,https://play-lh.googleusercontent.com/-3Qy2brzbomo/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmy_Dx6DQ5f2GVfFXVuom1uwTCUSw/photo.jpg,I like useing this app makes shopping easier. But hasnt been working sense the updat not happy about to uninstall...,2,0,20.33,2020-08-29 12:44:44,,
gp:AOqpTOGrCijvMTT7-O8LJYlMOUulQjsiVIwb8SyndyhxreswKC0O1H7AJifKzInscXhHxHXOq8jvnIDcC6TArCw,Jackie Shuler,https://lh3.googleusercontent.com/a-/AOh14Gi2u0JVrAiQmtsn3jvEWUSUj9-wekxYi9rgHR34-A,Wally World!!,5,0,20.32,2020-08-29 12:44:25,,
gp:AOqpTOGSBZAarXIYndson8Kd9kKGajdy8KDcbA1cBUOPfDI5qJGk3jpW8uth5C3KnvldxPnBzc6DjHgpDtBJdtQ,Christyn Livous,https://lh3.googleusercontent.com/-JHQsUJA2gUU/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucn579AEJtaDwvSXHyEqJ_B0gBo6JA/photo.jpg,"I have had the app for a long time now and it has worked great, but recently it has stopped working. I have a cart full of items, but the app will not open. Is this due to a recent update or some other technical difficulty? When will it be fixed?",5,2,20.33,2020-08-29 12:39:43,,
gp:AOqpTOF7NNLV19ObQd_6oCgL5RY6oe7x8-iQ2W7jD7yfkURSFDOGmf5JcYZ-cmsT0vrV-bzgvkD3G1_PBFrVrXM,J,https://play-lh.googleusercontent.com/--zfH-S7IHnU/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmKg9Nam3OHbyM2Y4a11rcjlcZkIQ/photo.jpg,"The latest update broke the favorites feature. I can't use this app any longer because that was a critical part of the experience. Clicking on favorites would filter all the items you've chosen or purchased previously, now it doesn't show anything in favorites, says there's nothing. This really needs to be fixed. I can see all items that I marked as a favorite of I browse for them individually but they don't come up any longer when clicking on ""heart"" icon.",1,0,,2020-08-29 12:28:57,,
gp:AOqpTOEgD0l0RBRxJVqF3COxJ1A8rws9pqVRP01WJVYiwNMtE0Vb7-8AafS3sYoEYBTevnBAKllvLhe-dJpny_Y,Ksho Eva,https://lh3.googleusercontent.com/-bwisxoawobw/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckMPSlDr4AI1tBnQdvnx5Qgv_uCfw/photo.jpg,Fix the favorites list,1,0,20.33,2020-08-29 11:40:30,,
gp:AOqpTOG5PCMWhxryuIi_o4eSVVJo7wfC-KGbPb32F2xVOF0lMTUuIewCU5Pdna4cGWk8xwpVVkICuybqvlM2zbI,Tracie Gonzales,https://lh3.googleusercontent.com/a-/AOh14GjFU0Dtsz8qnptN0ngw25NjvKpsOeUwAwgiJJRgJw,App is lagging. Told me my grocery delivery was being prepared 18 hours after it was actually delivered.,2,0,20.33,2020-08-29 11:20:37,,
gp:AOqpTOFD1XuoGAUmEUvFTrdIJwVtFwXrJzvyvkpVRlRNAglBSdAFlCx7Iz7_VT3RlsdyQ5JVnMyQtOH2yyOej7c,Jessica Collins,https://play-lh.googleusercontent.com/-lgc64DXXkaA/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclgfgIIT6r6kxDv4X0OswYIHKvlgQ/photo.jpg,Wont let me scan anything,2,0,20.33,2020-08-29 11:12:03,,
gp:AOqpTOGo1246QgG-keYBzxH8atW2aEBMr84kbFIYuX7LJXYOBkWtMZ1moBYJzRkR2oTnxOXmeP-zWKxEuU1_7lU,Steven Harris,https://lh3.googleusercontent.com/a-/AOh14Ghtmt5EQHNi8PbBvcX2HKzMJkW7LQpwAFb2g7Ey,It's a good useful app,5,0,20.33,2020-08-29 11:03:00,,
gp:AOqpTOFSek3o2_IHH9YRm6m2hA8XP9PkFlmMWeCagVUfUEvVW76ByogNWgo5Skv574QnuelCukMJcSxx4ShFdhU,celedege,https://lh3.googleusercontent.com/a-/AOh14GhCgnty1louffhtDMZKhn54WADQGQr-cMy3ncTiWQ,Could not skip welcome screens,1,0,,2020-08-29 10:59:39,,
gp:AOqpTOEqvmjyReLzEj4iHdIGjm-WqLu7frKifkZ-Mw3121_D1UP23OZjy5QVbTYvejaQzvSVuZzqSwbuJ4yIeGQ,Donna Hart,https://lh3.googleusercontent.com/a-/AOh14GgP7BvzpEdhISRF-2l4j5JenyfoBAv5NTro2uvh,Great!,5,0,20.5,2020-08-29 10:44:45,,
gp:AOqpTOFdiz7sK-dmReL7UpUNCGxJLk_Z5pTRWlLfwqy8N6qpApPbEKzhHw5LI6EJKr_jC52_UuHErDYhWorvAEE,Steven Rauch,https://lh3.googleusercontent.com/-NsnK-kF4B3E/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmoDEDqKxdb_X6xOle-MiTCCdKOuw/photo.jpg,It's a great App 👍👍👍👍 that's all. Got everything I needed in a couple of weeks.,5,0,20.33,2020-08-29 10:22:15,,
gp:AOqpTOEUUi5S9DWiKChsIOOVHSUQTkna5Q2E3Y0aXo0FwMoNVolC86ZO2t-fd9WIQ1sPPSMS-fTq84AaGlioBpk,Samantha Krebsbach,https://play-lh.googleusercontent.com/-lFyvVEcE_nY/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuck9yX_qxlVkdBrdBfAuhE11B1-SLA/photo.jpg,If I could rate this app any lower I would. Downloaded it so I could get pick-up at the store and Icant even get off the first page!,1,0,20.33,2020-08-29 10:22:02,,
gp:AOqpTOEtD7lruT_bAJwaJoQW9YwCtg34H8bM5ReSjfysdYrvtzkLFcZPQKDRDez0yTQHmKWV2tRHDoh9kKLmD8k,cherie cordes,https://lh3.googleusercontent.com/-KzDhQ22rSRM/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucl-LQgDNiL7O03FeE1dXcxMqjnfSA/photo.jpg,It's AWESOME LESS STRESS AND ABLE TO GET MORE DONE,5,0,20.33,2020-08-29 10:20:41,,
gp:AOqpTOGmg5k9XuK0_bEpKJRc3TFEt9-A3Wpzstdtdk7WjAigFvzl28kcdabOKCR2WnLaf9Qe-THmLPXiFVcHQdg,Jayden Branham,https://play-lh.googleusercontent.com/-i7u0sTOfEb8/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclSf7gyVrVJB1aYtXgiEqLgwhhA_g/photo.jpg,I'm saving for iphone 7 plus thanks for making it cheap I'm a boy who cant get much,5,0,20.33,2020-08-29 10:08:12,,
gp:AOqpTOEPEA4svWFhR4mg1Ua8ZRTYipRRFrwv9GA4mtnNKZYw_JcEm1T4witYyVtRsPjv6objcJUgZOq9TycqNG4,Adam Woodard,https://lh3.googleusercontent.com/-Oj7pVNs3opI/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmmPK_SFQrHW2stz1FwCwMYwHzwCg/photo.jpg,"It's really good. The only issue is when I look on internet, click on an item from Walmart, it takes me to the app but it only shows a black screen. If I search on the app itself it is fine.",4,2,20.32,2020-08-29 09:31:31,,
gp:AOqpTOEQIpLzyPOqevEs54iUu26CbeOsdjByoDQkRGsT_oqG2rBixq69GBSLhcKIXf-OP8NIEelVAvf7Khrx7Dc,James Hamm,https://play-lh.googleusercontent.com/-wTYg-fn0pU8/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmt5dL6AopX6Rpz4SPUqiqIz1vF9g/photo.jpg,"Accessing my old Walmart app with saved lists etc I was confronted with this new app upgrade notice... It did not recognize Start, it would not skip when I pressed skip... So Now I can neither access the old or new app. A trillion dollar Corp needs to hire better software internet analysts... Do they even know how to test?",1,2,20.33,2020-08-29 09:06:22,,
